preprocessing,model,k1,b,query,rank,doc,score,grade
stemming,bm25,1.2,0.75,82,37,1,14.845175,0
stemming,bm25,1.2,0.75,82,38,1229,14.826608,0
stemming,bm25,1.2,0.75,82,39,683,14.734529,0
stemming,bm25,1.2,0.75,82,40,39,14.659542,0
stemming,bm25,1.2,0.75,82,41,701,14.243352,0
stemming,bm25,1.2,0.75,82,42,292,14.236916,0
stemming,bm25,1.2,0.75,82,43,637,14.205020,0
stemming,bm25,1.2,0.75,82,44,187,14.134523,0
stemming,bm25,1.2,0.75,82,45,698,14.034634,0
stemming,bm25,1.2,0.75,82,46,797,13.915283,0
stemming,bm25,1.2,0.75,82,47,918,13.875481,0
stemming,bm25,1.2,0.75,82,48,1337,13.864676,0
stemming,bm25,1.2,0.75,82,49,798,13.773176,0
stemming,bm25,1.2,0.75,82,50,1280,13.658817,0
stemming,bm25,1.2,0.75,82,51,671,13.638349,0
stemming,bm25,1.2,0.75,82,52,1328,13.616966,0
stemming,bm25,1.2,0.75,82,53,435,13.615432,0
stemming,bm25,1.2,0.75,82,54,680,13.581486,0
stemming,bm25,1.2,0.75,82,55,1075,13.500101,0
stemming,bm25,1.2,0.75,82,56,1336,13.436670,0
stemming,bm25,1.2,0.75,82,57,779,13.401026,0
stemming,bm25,1.2,0.75,82,58,498,13.259552,0
stemming,bm25,1.2,0.75,82,59,147,13.236191,0
stemming,bm25,1.2,0.75,82,60,679,13.184302,3
stemming,bm25,1.2,0.75,82,61,793,12.966707,0
stemming,bm25,1.2,0.75,82,62,1092,12.951420,0
stemming,bm25,1.2,0.75,82,63,757,12.930963,0
stemming,bm25,1.2,0.75,82,64,200,12.854931,0
stemming,bm25,1.2,0.75,82,65,900,12.690032,0
stemming,bm25,1.2,0.75,82,66,513,12.689545,0
stemming,bm25,1.2,0.75,82,67,1380,12.661076,0
stemming,bm25,1.2,0.75,82,68,705,12.607059,0
stemming,bm25,1.2,0.75,82,69,702,12.604660,0
stemming,bm25,1.2,0.75,82,70,748,12.562585,0
stemming,bm25,1.2,0.75,82,71,1306,12.507009,0
stemming,bm25,1.2,0.75,82,72,443,12.497036,0
stemming,bm25,1.2,0.75,82,73,234,12.471591,0
stemming,bm25,1.2,0.75,82,74,901,12.466425,0
stemming,bm25,1.2,0.75,82,75,1243,12.403117,0
stemming,bm25,1.2,0.75,82,76,1084,12.360651,0
stemming,bm25,1.2,0.75,82,77,203,12.341363,0
stemming,bm25,1.2,0.75,82,78,685,12.308910,0
stemming,bm25,1.2,0.75,82,79,1290,12.265710,0
stemming,bm25,1.2,0.75,82,80,917,12.162062,0
stemming,bm25,1.2,0.75,82,81,923,12.070049,0
stemming,bm25,1.2,0.75,82,82,1362,12.031979,0
stemming,bm25,1.2,0.75,82,83,52,12.010742,0
stemming,bm25,1.2,0.75,82,84,674,11.984607,0
stemming,bm25,1.2,0.75,82,85,803,11.936622,0
stemming,bm25,1.2,0.75,82,86,1390,11.897361,0
stemming,bm25,1.2,0.75,82,87,700,11.875601,0
stemming,bm25,1.2,0.75,82,88,395,11.869635,0
stemming,bm25,1.2,0.75,82,89,543,11.829750,0
stemming,bm25,1.2,0.75,82,90,1342,11.825745,0
stemming,bm25,1.2,0.75,82,91,652,11.790399,0
stemming,bm25,1.2,0.75,82,92,1074,11.749260,0
stemming,bm25,1.2,0.75,82,93,209,11.727404,0
stemming,bm25,1.2,0.75,82,94,195,11.723557,0
stemming,bm25,1.2,0.75,82,95,69,11.682097,0
stemming,bm25,1.2,0.75,82,96,222,11.636298,0
stemming,bm25,1.2,0.75,82,97,112,11.618044,0
stemming,bm25,1.2,0.75,82,98,225,11.602396,0
stemming,bm25,1.2,0.75,82,99,612,11.561263,0
stemming,bm25,1.2,0.75,82,100,1224,11.543360,0
stemming,bm25,1.2,0.75,83,1,680,10.374846,2
stemming,bm25,1.2,0.75,83,2,251,8.315336,0
stemming,bm25,1.2,0.75,83,3,42,8.231396,0
stemming,bm25,1.2,0.75,83,4,1060,7.705701,0
stemming,bm25,1.2,0.75,83,5,1072,7.496243,0
stemming,bm25,1.2,0.75,83,6,36,7.333278,0
stemming,bm25,1.2,0.75,83,7,1275,7.114414,0
stemming,bm25,1.2,0.75,83,8,28,7.094331,0
stemming,bm25,1.2,0.75,83,9,24,6.996849,0
stemming,bm25,1.2,0.75,83,10,1196,6.889711,0
stemming,bm25,1.2,0.75,83,11,1134,6.870688,0
stemming,bm25,1.2,0.75,83,12,792,6.637365,0
stemming,bm25,1.2,0.75,83,13,1068,6.620965,0
stemming,bm25,1.2,0.75,83,14,117,6.237843,0
stemming,bm25,1.2,0.75,83,15,1190,6.201157,0
stemming,bm25,1.2,0.75,83,16,18,6.103112,0
stemming,bm25,1.2,0.75,83,17,700,6.060266,0
stemming,bm25,1.2,0.75,83,18,236,5.954204,0
stemming,bm25,1.2,0.75,83,19,1321,5.901564,0
stemming,bm25,1.2,0.75,83,20,855,5.900241,0
stemming,bm25,1.2,0.75,83,21,1029,5.848357,0
stemming,bm25,1.2,0.75,83,22,385,5.833359,0
stemming,bm25,1.2,0.75,83,23,909,5.808662,0
stemming,bm25,1.2,0.75,83,24,1295,5.796167,0
stemming,bm25,1.2,0.75,83,25,1079,5.753991,0
stemming,bm25,1.2,0.75,83,26,1053,5.680124,0
stemming,bm25,1.2,0.75,83,27,828,5.583830,0
stemming,bm25,1.2,0.75,83,28,170,5.563932,0
stemming,bm25,1.2,0.75,83,29,541,5.535989,0
stemming,bm25,1.2,0.75,83,30,1248,5.507970,0
stemming,bm25,1.2,0.75,83,31,1119,5.472155,0
stemming,bm25,1.2,0.75,83,32,740,5.466815,0
stemming,bm25,1.2,0.75,83,33,1286,5.386534,0
stemming,bm25,1.2,0.75,83,34,187,5.306168,0
stemming,bm25,1.2,0.75,83,35,1203,5.267813,0
stemming,bm25,1.2,0.75,83,36,933,5.210338,0
stemming,bm25,1.2,0.75,83,37,1298,5.205379,0
stemming,bm25,1.2,0.75,83,38,1230,5.139274,0
stemming,bm25,1.2,0.75,83,39,335,5.084313,0
stemming,bm25,1.2,0.75,83,40,601,5.006992,0
stemming,bm25,1.2,0.75,83,41,12,4.986715,0
stemming,bm25,1.2,0.75,83,42,893,4.964658,0
stemming,bm25,1.2,0.75,83,43,556,4.898378,0
stemming,bm25,1.2,0.75,83,44,282,4.791795,0
stemming,bm25,1.2,0.75,83,45,561,4.778129,0
stemming,bm25,1.2,0.75,83,46,242,4.760108,0
stemming,bm25,1.2,0.75,83,47,286,4.712779,0
stemming,bm25,1.2,0.75,83,48,86,4.662138,0
stemming,bm25,1.2,0.75,83,49,603,4.647253,0
stemming,bm25,1.2,0.75,83,50,509,4.633127,0
stemming,bm25,1.2,0.75,83,51,179,4.612831,0
stemming,bm25,1.2,0.75,83,52,1268,4.600425,0
stemming,bm25,1.2,0.75,83,53,1272,4.582602,0
stemming,bm25,1.2,0.75,83,54,469,4.556921,0
stemming,bm25,1.2,0.75,83,55,557,4.555047,0
stemming,bm25,1.2,0.75,83,56,1137,4.552610,0
stemming,bm25,1.2,0.75,83,57,35,4.514525,0
stemming,bm25,1.2,0.75,83,58,921,4.510177,0
stemming,bm25,1.2,0.75,83,59,820,4.500666,0
stemming,bm25,1.2,0.75,83,60,919,4.488331,0
stemming,bm25,1.2,0.75,83,61,975,4.426931,0
stemming,bm25,1.2,0.75,83,62,1259,4.421420,0
stemming,bm25,1.2,0.75,83,63,1063,4.419240,0
stemming,bm25,1.2,0.75,83,64,553,4.377581,0
stemming,bm25,1.2,0.75,83,65,496,4.368625,0
stemming,bm25,1.2,0.75,83,66,732,4.368254,0
stemming,bm25,1.2,0.75,83,67,964,4.314392,0
stemming,bm25,1.2,0.75,83,68,1037,4.304292,0
stemming,bm25,1.2,0.75,83,69,540,4.293219,0
stemming,bm25,1.2,0.75,83,70,134,4.283129,0
stemming,bm25,1.2,0.75,83,71,1158,4.276320,0
stemming,bm25,1.2,0.75,83,72,347,4.243645,0
stemming,bm25,1.2,0.75,83,73,1320,4.243130,0
stemming,bm25,1.2,0.75,83,74,305,4.238045,0
stemming,bm25,1.2,0.75,83,75,868,4.235277,0
stemming,bm25,1.2,0.75,83,76,188,4.196389,0
stemming,bm25,1.2,0.75,83,77,811,4.192313,0
stemming,bm25,1.2,0.75,83,78,903,4.182986,0
stemming,bm25,1.2,0.75,83,79,667,4.177324,0
stemming,bm25,1.2,0.75,83,80,375,4.176813,0
stemming,bm25,1.2,0.75,83,81,396,4.168139,0
stemming,bm25,1.2,0.75,83,82,319,4.165532,0
stemming,bm25,1.2,0.75,83,83,593,4.153905,0
stemming,bm25,1.2,0.75,83,84,1269,4.147325,0
stemming,bm25,1.2,0.75,83,85,960,4.145292,0
stemming,bm25,1.2,0.75,83,86,1076,4.136695,0
stemming,bm25,1.2,0.75,83,87,572,4.111858,0
stemming,bm25,1.2,0.75,83,88,124,4.103229,0
stemming,bm25,1.2,0.75,83,89,1235,4.075044,0
stemming,bm25,1.2,0.75,83,90,467,4.068943,0
stemming,bm25,1.2,0.75,83,91,49,4.061973,0
stemming,bm25,1.2,0.75,83,92,1335,4.047364,0
stemming,bm25,1.2,0.75,83,93,1310,4.036666,0
stemming,bm25,1.2,0.75,83,94,1309,4.034507,0
stemming,bm25,1.2,0.75,83,95,156,4.033861,0
stemming,bm25,1.2,0.75,83,96,527,4.007778,0
stemming,bm25,1.2,0.75,83,97,231,3.995124,0
stemming,bm25,1.2,0.75,83,98,798,3.993125,0
stemming,bm25,1.2,0.75,83,99,1103,3.992395,0
stemming,bm25,1.2,0.75,83,100,987,3.953319,0
stemming,bm25,1.2,0.75,84,1,294,25.427770,3
stemming,bm25,1.2,0.75,84,2,522,24.515667,4
stemming,bm25,1.2,0.75,84,3,873,22.935658,4
stemming,bm25,1.2,0.75,84,4,546,19.356515,0
stemming,bm25,1.2,0.75,84,5,142,19.339090,3
stemming,bm25,1.2,0.75,84,6,1104,18.599629,0
stemming,bm25,1.2,0.75,84,7,554,18.080927,0
stemming,bm25,1.2,0.75,84,8,378,18.047880,0
stemming,bm25,1.2,0.75,84,9,555,17.805951,0
stemming,bm25,1.2,0.75,84,10,17,17.621804,0
stemming,bm25,1.2,0.75,84,11,872,17.459224,0
stemming,bm25,1.2,0.75,84,12,1281,17.392506,0
stemming,bm25,1.2,0.75,84,13,36,16.760665,0
stemming,bm25,1.2,0.75,84,14,344,16.579687,0
stemming,bm25,1.2,0.75,84,15,959,16.420729,0
stemming,bm25,1.2,0.75,84,16,1310,16.296070,0
stemming,bm25,1.2,0.75,84,17,21,16.231006,0
stemming,bm25,1.2,0.75,84,18,553,16.172146,0
stemming,bm25,1.2,0.75,84,19,120,15.505127,0
stemming,bm25,1.2,0.75,84,20,337,15.460317,0
stemming,bm25,1.2,0.75,84,21,55,15.015473,0
stemming,bm25,1.2,0.75,84,22,1386,15.000948,0
stemming,bm25,1.2,0.75,84,23,101,14.899443,0
stemming,bm25,1.2,0.75,84,24,1192,14.723406,3
stemming,bm25,1.2,0.75,84,25,398,14.687671,0
stemming,bm25,1.2,0.75,84,26,1263,14.647145,0
stemming,bm25,1.2,0.75,84,27,435,14.622536,0
stemming,bm25,1.2,0.75,84,28,538,14.509305,0
stemming,bm25,1.2,0.75,84,29,1185,14.353901,0
stemming,bm25,1.2,0.75,84,30,559,14.348259,0
stemming,bm25,1.2,0.75,84,31,606,14.224485,2
stemming,bm25,1.2,0.75,84,32,122,14.127622,0
stemming,bm25,1.2,0.75,84,33,753,14.069457,0
stemming,bm25,1.2,0.75,84,34,981,13.849864,0
stemming,bm25,1.2,0.75,84,35,564,13.756688,0
stemming,bm25,1.2,0.75,84,36,72,13.714008,0
stemming,bm25,1.2,0.75,84,37,947,13.603022,0
stemming,bm25,1.2,0.75,84,38,861,13.577227,0
stemming,bm25,1.2,0.75,84,39,163,13.468742,0
stemming,bm25,1.2,0.75,84,40,135,13.339886,0
stemming,bm25,1.2,0.75,84,41,295,13.294588,0
stemming,bm25,1.2,0.75,84,42,962,13.292832,3
stemming,bm25,1.2,0.75,84,43,1106,13.137541,0
stemming,bm25,1.2,0.75,84,44,202,13.117760,0
stemming,bm25,1.2,0.75,84,45,626,13.088292,0
stemming,bm25,1.2,0.75,84,46,24,12.951521,0
stemming,bm25,1.2,0.75,84,47,661,12.949832,0
stemming,bm25,1.2,0.75,84,48,19,12.922639,0
stemming,bm25,1.2,0.75,84,49,261,12.879380,0
stemming,bm25,1.2,0.75,84,50,1241,12.867321,0
stemming,bm25,1.2,0.75,84,51,688,12.864267,0
stemming,bm25,1.2,0.75,84,52,550,12.828379,0
stemming,bm25,1.2,0.75,84,53,789,12.695380,0
stemming,bm25,1.2,0.75,84,54,1268,12.676426,0
stemming,bm25,1.2,0.75,84,55,145,12.657023,0
stemming,bm25,1.2,0.75,84,56,798,12.536988,0
stemming,bm25,1.2,0.75,84,57,960,12.534413,0
stemming,bm25,1.2,0.75,84,58,95,12.508320,0
stemming,bm25,1.2,0.75,84,59,240,12.453021,0
stemming,bm25,1.2,0.75,84,60,329,12.410103,0
stemming,bm25,1.2,0.75,84,61,536,12.391365,0
stemming,bm25,1.2,0.75,84,62,283,12.303977,0
stemming,bm25,1.2,0.75,84,63,364,12.227542,0
stemming,bm25,1.2,0.75,84,64,1393,12.202465,0
stemming,bm25,1.2,0.75,84,65,1324,12.185469,0
stemming,bm25,1.2,0.75,84,66,651,12.164395,0
stemming,bm25,1.2,0.75,84,67,575,12.163357,0
stemming,bm25,1.2,0.75,84,68,49,12.149099,0
stemming,bm25,1.2,0.75,84,69,352,12.079899,0
stemming,bm25,1.2,0.75,84,70,1366,12.071012,0
stemming,bm25,1.2,0.75,84,71,154,12.069778,0
stemming,bm25,1.2,0.75,84,72,376,12.055832,0
stemming,bm25,1.2,0.75,84,73,784,12.052841,0
stemming,bm25,1.2,0.75,84,74,539,12.025279,0
stemming,bm25,1.2,0.75,84,75,503,11.993189,0
stemming,bm25,1.2,0.75,84,76,54,11.955247,0
stemming,bm25,1.2,0.75,84,77,74,11.930904,0
stemming,bm25,1.2,0.75,84,78,666,11.897718,0
stemming,bm25,1.2,0.75,84,79,1061,11.886849,0
stemming,bm25,1.2,0.75,84,80,37,11.885770,0
stemming,bm25,1.2,0.75,84,81,489,11.855446,0
stemming,bm25,1.2,0.75,84,82,1244,11.847008,0
stemming,bm25,1.2,0.75,84,83,343,11.840645,0
stemming,bm25,1.2,0.75,84,84,1336,11.810578,0
stemming,bm25,1.2,0.75,84,85,1224,11.560137,0
stemming,bm25,1.2,0.75,84,86,662,11.515509,0
stemming,bm25,1.2,0.75,84,87,525,11.494310,0
stemming,bm25,1.2,0.75,84,88,1343,11.462650,0
stemming,bm25,1.2,0.75,84,89,1182,11.420488,0
stemming,bm25,1.2,0.75,84,90,381,11.397094,0
stemming,bm25,1.2,0.75,84,91,655,11.384611,0
stemming,bm25,1.2,0.75,84,92,927,11.339101,0
stemming,bm25,1.2,0.75,84,93,370,11.330209,0
stemming,bm25,1.2,0.75,84,94,269,11.319693,0
stemming,bm25,1.2,0.75,84,95,1348,11.306551,0
stemming,bm25,1.2,0.75,84,96,1231,11.266745,0
stemming,bm25,1.2,0.75,84,97,689,11.258284,0
stemming,bm25,1.2,0.75,84,98,96,11.252549,0
stemming,bm25,1.2,0.75,84,99,481,11.239908,0
stemming,bm25,1.2,0.75,84,100,1200,11.233389,0
stemming,bm25,1.2,0.75,85,1,710,19.806411,3
stemming,bm25,1.2,0.75,85,2,184,19.644390,0
stemming,bm25,1.2,0.75,85,3,798,18.896681,0
stemming,bm25,1.2,0.75,85,4,294,18.889162,0
stemming,bm25,1.2,0.75,85,5,314,17.966233,0
stemming,bm25,1.2,0.75,85,6,80,17.795139,0
stemming,bm25,1.2,0.75,85,7,315,17.630367,0
stemming,bm25,1.2,0.75,85,8,84,17.299601,0
stemming,bm25,1.2,0.75,85,9,244,17.092263,0
stemming,bm25,1.2,0.75,85,10,40,17.011502,0
stemming,bm25,1.2,0.75,85,11,1155,16.827010,0
stemming,bm25,1.2,0.75,85,12,7,16.656993,0
stemming,bm25,1.2,0.75,85,13,1287,16.552449,0
stemming,bm25,1.2,0.75,85,14,9,16.055840,0
stemming,bm25,1.2,0.75,85,15,182,16.005214,0
stemming,bm25,1.2,0.75,85,16,719,15.835199,0
stemming,bm25,1.2,0.75,85,17,1350,15.791988,0
stemming,bm25,1.2,0.75,85,18,522,15.764451,0
stemming,bm25,1.2,0.75,85,19,272,15.672853,0
stemming,bm25,1.2,0.75,85,20,1278,15.583962,0
stemming,bm25,1.2,0.75,85,21,874,15.498058,0
stemming,bm25,1.2,0.75,85,22,293,15.484330,0
stemming,bm25,1.2,0.75,85,23,207,15.458655,0
stemming,bm25,1.2,0.75,85,24,280,15.181405,0
stemming,bm25,1.2,0.75,85,25,800,15.181024,0
stemming,bm25,1.2,0.75,85,26,1211,14.992727,0
stemming,bm25,1.2,0.75,85,27,610,14.795933,0
stemming,bm25,1.2,0.75,85,28,196,14.609936,0
stemming,bm25,1.2,0.75,85,29,536,14.502631,0
stemming,bm25,1.2,0.75,85,30,199,14.292448,0
stemming,bm25,1.2,0.75,85,31,553,14.259842,0
stemming,bm25,1.2,0.75,85,32,418,14.249443,0
stemming,bm25,1.2,0.75,85,33,311,14.189946,0
stemming,bm25,1.2,0.75,85,34,187,14.115150,0
stemming,bm25,1.2,0.75,85,35,1154,14.002495,0
stemming,bm25,1.2,0.75,85,36,625,13.886247,0
stemming,bm25,1.2,0.75,85,37,516,13.818808,0
stemming,bm25,1.2,0.75,85,38,96,13.776052,0
stemming,bm25,1.2,0.75,85,39,526,13.588286,0
stemming,bm25,1.2,0.75,85,40,1268,13.549950,0
stemming,bm25,1.2,0.75,85,41,792,13.538039,0
stemming,bm25,1.2,0.75,85,42,996,13.345862,0
stemming,bm25,1.2,0.75,85,43,876,13.326136,0
stemming,bm25,1.2,0.75,85,44,959,13.259792,0
stemming,bm25,1.2,0.75,85,45,431,13.230178,0
stemming,bm25,1.2,0.75,85,46,755,13.229632,0
stemming,bm25,1.2,0.75,85,47,171,13.179440,0
stemming,bm25,1.2,0.75,85,48,123,13.143879,0
stemming,bm25,1.2,0.75,85,49,344,13.111628,0
stemming,bm25,1.2,0.75,85,50,1261,13.016353,0
stemming,bm25,1.2,0.75,85,51,346,12.951791,0
stemming,bm25,1.2,0.75,85,52,564,12.802037,0
stemming,bm25,1.2,0.75,85,53,1106,12.640209,0
stemming,bm25,1.2,0.75,85,54,1284,12.516558,0
stemming,bm25,1.2,0.75,85,55,1153,12.504629,0
stemming,bm25,1.2,0.75,85,56,799,12.437377,0
stemming,bm25,1.2,0.75,85,57,486,12.334280,0
stemming,bm25,1.2,0.75,85,58,89,12.312727,0
stemming,bm25,1.2,0.75,85,59,125,12.206110,0
stemming,bm25,1.2,0.75,85,60,88,12.019189,0
stemming,bm25,1.2,0.75,85,61,334,11.960476,0
stemming,bm25,1.2,0.75,85,62,714,11.924127,0
stemming,bm25,1.2,0.75,85,63,690,11.904855,0
stemming,bm25,1.2,0.75,85,64,135,11.888389,0
stemming,bm25,1.2,0.75,85,65,261,11.812753,0
stemming,bm25,1.2,0.75,85,66,109,11.728500,0
stemming,bm25,1.2,0.75,85,67,65,11.588357,0
stemming,bm25,1.2,0.75,85,68,268,11.521673,0
stemming,bm25,1.2,0.75,85,69,257,11.506097,0
stemming,bm25,1.2,0.75,85,70,608,11.501949,1
stemming,bm25,1.2,0.75,85,71,1351,11.243113,0
stemming,bm25,1.2,0.75,85,72,1275,11.154515,0
stemming,bm25,1.2,0.75,85,73,1305,11.149112,0
stemming,bm25,1.2,0.75,85,74,535,11.139617,0
stemming,bm25,1.2,0.75,85,75,337,11.123825,0
stemming,bm25,1.2,0.75,85,76,256,11.082753,0
stemming,bm25,1.2,0.75,85,77,514,11.019531,0
stemming,bm25,1.2,0.75,85,78,1212,11.012975,0
stemming,bm25,1.2,0.75,85,79,609,10.935253,0
stemming,bm25,1.2,0.75,85,80,154,10.854848,0
stemming,bm25,1.2,0.75,85,81,140,10.793866,0
stemming,bm25,1.2,0.75,85,82,572,10.772968,0
stemming,bm25,1.2,0.75,85,83,1321,10.640642,0
stemming,bm25,1.2,0.75,85,84,1244,10.573106,0
stemming,bm25,1.2,0.75,85,85,529,10.547587,0
stemming,bm25,1.2,0.75,85,86,933,10.533524,0
stemming,bm25,1.2,0.75,85,87,115,10.513864,0
stemming,bm25,1.2,0.75,85,88,1270,10.503288,0
stemming,bm25,1.2,0.75,85,89,1220,10.495616,0
stemming,bm25,1.2,0.75,85,90,656,10.489811,0
stemming,bm25,1.2,0.75,85,91,358,10.453902,0
stemming,bm25,1.2,0.75,85,92,141,10.451425,0
stemming,bm25,1.2,0.75,85,93,464,10.421123,0
stemming,bm25,1.2,0.75,85,94,1325,10.404436,0
stemming,bm25,1.2,0.75,85,95,795,10.387656,0
stemming,bm25,1.2,0.75,85,96,142,10.387122,0
stemming,bm25,1.2,0.75,85,97,131,10.371645,0
stemming,bm25,1.2,0.75,85,98,809,10.346907,0
stemming,bm25,1.2,0.75,85,99,42,10.336844,0
stemming,bm25,1.2,0.75,85,100,602,10.330715,0
stemming,bm25,1.2,0.75,86,1,755,37.723450,0
stemming,bm25,1.2,0.75,86,2,594,27.989987,3
stemming,bm25,1.2,0.75,86,3,790,24.529070,3
stemming,bm25,1.2,0.75,86,4,1155,20.144718,0
stemming,bm25,1.2,0.75,86,5,280,20.048565,0
stemming,bm25,1.2,0.75,86,6,141,19.043058,0
stemming,bm25,1.2,0.75,86,7,516,18.229926,0
stemming,bm25,1.2,0.75,86,8,719,17.774053,0
stemming,bm25,1.2,0.75,86,9,544,17.497873,0
stemming,bm25,1.2,0.75,86,10,431,16.471436,0
stemming,bm25,1.2,0.75,86,11,598,16.121090,0
stemming,bm25,1.2,0.75,86,12,1290,15.898423,0
stemming,bm25,1.2,0.75,86,13,808,15.675302,0
stemming,bm25,1.2,0.75,86,14,188,15.537782,0
stemming,bm25,1.2,0.75,86,15,1305,15.419253,0
stemming,bm25,1.2,0.75,86,16,876,15.260764,0
stemming,bm25,1.2,0.75,86,17,179,15.242809,0
stemming,bm25,1.2,0.75,86,18,600,15.237380,0
stemming,bm25,1.2,0.75,86,19,455,15.117222,0
stemming,bm25,1.2,0.75,86,20,184,15.019195,0
stemming,bm25,1.2,0.75,86,21,196,14.723618,0
stemming,bm25,1.2,0.75,86,22,602,14.502719,0
stemming,bm25,1.2,0.75,86,23,294,14.441909,0
stemming,bm25,1.2,0.75,86,24,1066,14.289229,0
stemming,bm25,1.2,0.75,86,25,244,14.263652,0
stemming,bm25,1.2,0.75,86,26,311,13.916927,0
stemming,bm25,1.2,0.75,86,27,183,13.901305,0
stemming,bm25,1.2,0.75,86,28,227,13.870454,0
stemming,bm25,1.2,0.75,86,29,466,13.586797,0
stemming,bm25,1.2,0.75,86,30,464,13.522744,0
stemming,bm25,1.2,0.75,86,31,1153,13.456707,0
stemming,bm25,1.2,0.75,86,32,1001,13.434747,0
stemming,bm25,1.2,0.75,86,33,1197,13.371521,0
stemming,bm25,1.2,0.75,86,34,714,13.324733,0
stemming,bm25,1.2,0.75,86,35,346,13.187635,0
stemming,bm25,1.2,0.75,86,36,9,13.124074,0
stemming,bm25,1.2,0.75,86,37,1243,13.074918,0
stemming,bm25,1.2,0.75,86,38,1204,13.072570,0
stemming,bm25,1.2,0.75,86,39,969,13.071895,0
stemming,bm25,1.2,0.75,86,40,608,13.062946,0
stemming,bm25,1.2,0.75,86,41,230,13.024880,0
stemming,bm25,1.2,0.75,86,42,1158,12.975967,0
stemming,bm25,1.2,0.75,86,43,171,12.966037,0
stemming,bm25,1.2,0.75,86,44,1151,12.962050,0
stemming,bm25,1.2,0.75,86,45,60,12.951543,0
stemming,bm25,1.2,0.75,86,46,272,12.933780,0
stemming,bm25,1.2,0.75,86,47,809,12.832273,0
stemming,bm25,1.2,0.75,86,48,815,12.762786,0
stemming,bm25,1.2,0.75,86,49,443,12.737362,0
stemming,bm25,1.2,0.75,86,50,314,12.669361,0
stemming,bm25,1.2,0.75,86,51,800,12.661452,0
stemming,bm25,1.2,0.75,86,52,1225,12.659056,0
stemming,bm25,1.2,0.75,86,53,214,12.564514,0
stemming,bm25,1.2,0.75,86,54,625,12.563500,0
stemming,bm25,1.2,0.75,86,55,595,12.371066,0
stemming,bm25,1.2,0.75,86,56,372,12.319475,0
stemming,bm25,1.2,0.75,86,57,628,12.284962,0
stemming,bm25,1.2,0.75,86,58,1272,12.284647,0
stemming,bm25,1.2,0.75,86,59,1074,12.283015,0
stemming,bm25,1.2,0.75,86,60,513,12.260914,0
stemming,bm25,1.2,0.75,86,61,874,12.188794,0
stemming,bm25,1.2,0.75,86,62,1154,12.075102,0
stemming,bm25,1.2,0.75,86,63,904,11.960896,0
stemming,bm25,1.2,0.75,86,64,84,11.960088,0
stemming,bm25,1.2,0.75,86,65,799,11.959728,0
stemming,bm25,1.2,0.75,86,66,792,11.929733,0
stemming,bm25,1.2,0.75,86,67,1019,11.910183,0
stemming,bm25,1.2,0.75,86,68,1339,11.835458,0
stemming,bm25,1.2,0.75,86,69,40,11.773571,0
stemming,bm25,1.2,0.75,86,70,813,11.733162,0
stemming,bm25,1.2,0.75,86,71,801,11.512805,0
stemming,bm25,1.2,0.75,86,72,1186,11.395468,0
stemming,bm25,1.2,0.75,86,73,1113,11.391174,0
stemming,bm25,1.2,0.75,86,74,572,11.364802,0
stemming,bm25,1.2,0.75,86,75,1000,11.342794,0
stemming,bm25,1.2,0.75,86,76,1342,11.342182,0
stemming,bm25,1.2,0.75,86,77,140,11.341286,0
stemming,bm25,1.2,0.75,86,78,1336,11.330998,0
stemming,bm25,1.2,0.75,86,79,65,11.270036,0
stemming,bm25,1.2,0.75,86,80,1310,11.261115,0
stemming,bm25,1.2,0.75,86,81,354,11.250970,0
stemming,bm25,1.2,0.75,86,82,879,11.189983,0
stemming,bm25,1.2,0.75,86,83,293,11.127640,0
stemming,bm25,1.2,0.75,86,84,599,11.092417,0
stemming,bm25,1.2,0.75,86,85,710,11.026774,0
stemming,bm25,1.2,0.75,86,86,605,11.023737,0
stemming,bm25,1.2,0.75,86,87,430,10.971251,0
stemming,bm25,1.2,0.75,86,88,1191,10.889735,0
stemming,bm25,1.2,0.75,86,89,252,10.804177,0
stemming,bm25,1.2,0.75,86,90,1259,10.644793,0
stemming,bm25,1.2,0.75,86,91,529,10.634568,0
stemming,bm25,1.2,0.75,86,92,1269,10.619862,0
stemming,bm25,1.2,0.75,86,93,289,10.575220,0
stemming,bm25,1.2,0.75,86,94,1020,10.502191,0
stemming,bm25,1.2,0.75,86,95,867,10.475136,0
stemming,bm25,1.2,0.75,86,96,80,10.471085,0
stemming,bm25,1.2,0.75,86,97,656,10.446626,0
stemming,bm25,1.2,0.75,86,98,716,10.333350,0
stemming,bm25,1.2,0.75,86,99,553,10.299475,0
stemming,bm25,1.2,0.75,86,100,569,10.241087,0
stemming,bm25,1.2,0.75,87,1,547,25.518323,0
stemming,bm25,1.2,0.75,87,2,134,19.490919,0
stemming,bm25,1.2,0.75,87,3,2,18.768450,0
stemming,bm25,1.2,0.75,87,4,439,18.621851,0
stemming,bm25,1.2,0.75,87,5,334,17.909801,0
stemming,bm25,1.2,0.75,87,6,667,17.816910,0
stemming,bm25,1.2,0.75,87,7,310,17.672526,0
stemming,bm25,1.2,0.75,87,8,797,17.540015,0
stemming,bm25,1.2,0.75,87,9,1198,17.524252,0
stemming,bm25,1.2,0.75,87,10,1267,17.348190,0
stemming,bm25,1.2,0.75,87,11,1309,17.347299,0
stemming,bm25,1.2,0.75,87,12,572,17.082964,0
stemming,bm25,1.2,0.75,87,13,1248,16.987144,0
